2.0862  0.878207
4.69353  0.403938
4.45403  0.424579
2.10975   0.43597
2.54922  0.120074
1.32639  0.521031
3.11764  0.162952
3.62842  0.176948
2.31004  0.124156
4.63771  0.748312
2.99909  0.211883
4.25758  0.752075
3.13815  0.768967
4.57706   0.39767
2.04508  0.229547
4.82086  0.317423
1.24146  0.648192
3.24392  0.395514
2.80894  0.118948
4.12386 0.0378737
2.67594  0.615184
6.52911 0.0699726
1.23888   0.32704
1.765  0.119862
3.33343  0.329478
2.39054 0.0962577
6.20578  0.169825
3.48509  0.405667
1.27814  0.871154
1.94845  0.397213
1.91456  0.693972
4.43325  0.258964
3.15002  0.119552
2.82776  0.383837
3.43318  0.478483
1.026  0.230224
2.55138  0.153422
3.41692  0.724469
7.92457 0.0316661
4.55674 0.0551217
5.36502  0.569953
0.592023  0.494419
1.62513  0.204928
1.779  0.913749
3.43787  0.457687
6.51164  0.349692
1.13488  0.614486
1.21857  0.352507
2.3406 0.0963814
8.43912  0.218564
3.37699  0.866118
1.00083  0.341921
2.5271 0.0718468
6.12008  0.770142
1.91741  0.294902
1.4544  0.164964
1.0555  0.518292
2.54736  0.119239
1.46339  0.429294
1.32086   0.67335
2.98918   0.33501
3.52066  0.211583
4.63094  0.263049
1.56221  0.344918
1.26881  0.793309
3.97351 0.0932287
4.77885 0.0756615
2.97035  0.821405
1.37841  0.285957
2.24013  0.303603
2.55854  0.158932
2.43847  0.347217
5.16684  0.138679
4.32452  0.925976
1.30702  0.172854
4.01883 0.0153944
2.33112  0.230764
5.54056 0.0467574
3.45128  0.398793
4.27019  0.157219
4.43681  0.372076
3.60782  0.231302
5.610240.00936766
4.5612  0.724113
1.89943  0.178767
0.927751  0.544471
7.0415 0.0280845
5.4764  0.329377
1.18549   0.29995
3.95337   0.33063
9.51931  0.145453
6.8923 0.0861397
4.13003  0.545967
3.41583  0.855072
1.81187  0.208767
1.52438  0.655262
1.9095  0.403655
2.28797  0.015937
0.885109  0.501627
1.38192  0.194291
4.92183  0.606578
3.49492  0.889641
3.8198 0.0798814
2.1401  0.842885
4.22256  0.450211
2.63131  0.410356
2.44602  0.259721
4.30799  0.474364
1.12433   0.44289
0.899447  0.611174
4.64181  0.720583
6.96563  0.234011
1.17798  0.605578
2.1817  0.356245
6.18721  0.185712
4.72308  0.163771
1.00648  0.706063
1.80239  0.709058
5.41999  0.287482
2.32108  0.154015
4.81164  0.430104
1.42786  0.650706
7.11141  0.253584
1.49368  0.162971
2.0103  0.277737
2.59418  0.300921
1.60968   0.73945
1.95336  0.162976
1.52181  0.356649
0.742423  0.444072
4.12775 0.0247315
3.46923  0.282527
2.63232  0.173856
1.93594   0.77347
2.36334  0.403131
1.9581  0.311226
3.81689  0.191101
4.36011  0.235412
4.30391  0.802341
4.84752  0.694781
6.77717   0.88433
2.20811  0.289909
6.93027  0.240992
1.29628  0.245635
6.50758  0.348649
2.82462  0.406582
2.13244  0.342881
1.47354  0.550302
1.71698  0.468937
2.99785  0.142651
2.65017  0.658995
3.66124  0.605319
2.71789  0.457922
6.34685 0.0411815
4.28865  0.128766
1.5242  0.546783
3.27835 0.0600111
6.05397 0.0240792
4.0099  0.932095
1.04339  0.362871
1.78838  0.686867
0.897213   0.58729
1.2969  0.478307
1.38808  0.214146
1.78476  0.344115
2.00422  0.424414
1.48028  0.431963
1.20603  0.609693
1.56063  0.561859
1.89961 0.0944299
0.857159  0.539592
1.8705  0.315331
5.66025  0.606858
1.83828  0.381926
5.13056  0.483662
8.8532 0.0949683
2.55846  0.625505
5.93406   0.21341
1.43605   0.77694
1.12095  0.611148
2.85986  0.266091
1.17895  0.520219
2.32364  0.312618
2.51972   0.11706
1.95888  0.304632
5.58055  0.192667
1.07814  0.555376
6.81611  0.775034
5.1512  0.176132
3.08345  0.822968
1.21359  0.629279
0.850638  0.469311
1.65784  0.467172
3.72866  0.737399
1.00108  0.474432
1.47597  0.766026
1.63226  0.616141
4.61236  0.292515
5.2394  0.875136
7.88262  0.343416
5.41657 0.0477809
1.30618  0.259864
5.18618  0.315446
2.03449 0.0721671
3.55273  0.260448
4.53685  0.037759
8.23274 0.0943038
3.15281  0.204133
5.14932  0.341968
3.67903   0.29238
2.00934  0.185584
2.8601  0.246136
3.79958  0.594831
3.24645   0.41061
2.09466  0.683149
3.83049  0.431315
5.81476  0.185741
0.825054  0.367233
0.926158  0.528686
2.81337  0.604046
0.988159  0.363963
1.59837  0.237333
2.71048  0.540822
8.74135  0.155589
3.78634   0.11029
3.44256   0.21929
0.975028  0.537781
5.08138  0.326238
2.85526  0.963864
1.92371  0.183613
2.57897  0.170868
1.86339  0.796324
3.59785  0.349069
4.84936  0.179388
4.82496  0.515075
1.51057  0.653793
2.44224  0.235525
3.6751 0.0658513
1.44142  0.642717
4.51482  0.233602
6.84593  0.651015
5.75559  0.158324
1.22037  0.574856
5.78231  0.474075
6.81985  0.944325
2.48994 0.0896463
3.40442  0.159893
5.2656  0.843625
2.42807  0.617019
3.75983  0.397102
3.39666  0.491548
3.23889  0.528059
6.85018 0.0598328
6.79769 0.0235643
2.0153  0.859064
2.7664  0.834912
6.39325  0.088315
1.21595  0.561676
3.20515  0.666076
6.73052  0.720336
2.80224  0.684729
2.797  0.713595
3.61467  0.148272
3.82119  0.109623
3.63815  0.639832
1.41732  0.150335
4.72857  0.176407
4.02935 0.0318037
5.38377  0.292301
1.25203  0.654351
2.88177 0.0697658
2.49004  0.239479
1.82312  0.252325
3.59697  0.593582
1.42394  0.749916
2.32697   0.76472
3.38117   0.38145
1.63311   0.44016
1.24728  0.525107
3.13195  0.615682
0.825852  0.504798
1.14042  0.290046
3.27383   0.33522
6.15231  0.148318
0.998955  0.536027
3.38339  0.693707
5.89916  0.442631
4.03973  0.236977
5.58476  0.378141
1.80684  0.379815
1.50539  0.304472
0.953116  0.467038
1.5773  0.744944
3.21192  0.168846
2.88754  0.455269
0.79223  0.476698
2.93071 0.0265724
1.13572   0.43791
8.463  0.646758
3.49993  0.449462
6.43369 0.0497661
2.84024  0.467865
3.34713  0.209248
4.4667  0.648363
1.35319  0.450485
0.745421  0.545343
8.6468 0.0790574
0.737298  0.399342
4.47202  0.380438
11.9805  0.471352
3.92776  0.152374
8.49202  0.929648
1.64947  0.462055
5.05958  0.317718
4.75644  0.130627
12.3206  0.130309
3.4114   0.12834
4.88774  0.229778
1.06438  0.612605
3.86224  0.361076
0.937939  0.547051
1.14843  0.637028
1.10741  0.499324
0.831909  0.368087
1.683  0.837558
1.73221 0.0772176
3.78268   0.83021
2.90166 0.0671198
4.49788 0.0158753
2.52244 0.0598582
3.45239  0.673596
1.77237  0.791936
5.63151  0.234513
9.95985  0.122038
1.22888  0.479785
3.51401  0.241032
4.37984   0.72468
2.3912  0.640178
6.27255   0.72944
1.88399  0.145153
4.35405   0.76943
2.40684   0.84674
6.24211  0.103023
1.79359  0.315344
3.67595  0.594556
1.67781  0.519491
2.61615  0.355553
1.50374   0.19035
3.24615 0.0793421
1.31697  0.182602
3.12326  0.420514
1.94193  0.446657
1.45543  0.519608
3.18769  0.133064
6.0653  0.407072
1.10119  0.630734
5.11057 0.0472678
3.53656 0.0545005
1.77124  0.883926
2.85893  0.590188
2.2222  0.254639
5.60283  0.713538
1.63101  0.285702
1.78921  0.552784
3.60285  0.430293
1.6371  0.147256
3.86441  0.969034
1.77491   0.53445
6.06576  0.419141
4.52  0.652209
4.37816   0.17128
1.3285  0.456696
5.77302  0.163652
8.76235 0.0257105
1.49746  0.242803
5.82815  0.331521
9.43203  0.871195
1.87046  0.491692
6.69328  0.463008
1.00233  0.363474
7.2995  0.816822
1.6566  0.546295
8.72859 0.0454983
4.43844  0.763854
6.31591  0.564165
2.87278 0.0345557
6.76685  0.782239
1.85528  0.385903
1.07703  0.725548
4.64188  0.410978
8.2051  0.101274
1.22722  0.219104
3.9806  0.293532
3.04676 0.0535442
0.5578150.00606411
1.78997  0.255176
1.12135  0.451685
6.34082  0.146463
4.72117  0.161002
4.30161 0.0427166
6.47508  0.637023
4.60579  0.332849
1.95  0.369081
4.49493  0.673048
3.37276  0.360866
9.46117  0.658751
7.41301 0.0429827
2.4465  0.581467
5.34994 0.0694781
3.91224    0.5584
1.45742   0.40825
0.872988  0.348159
2.57338  0.632308
1.20716  0.262474
1.74545  0.090332
3.08333  0.484936
1.58523  0.399085
2.31465  0.407351
2.20842  0.621883
1.62176  0.121862
0.953293  0.338275
5.08542  0.334559
6.4602  0.474058
5.563870.00314552
2.31989 0.0251538
2.07531  0.539611
2.39876  0.273414
4.60538  0.988767
1.23957    0.2417
4.83433  0.107632
2.02741  0.108609
5.69142  0.466331
1.16116  0.609314
1.42537  0.630916
4.80368  0.391702
5.4549  0.880633
2.02416  0.090832
2.89209  0.102478
6.45439  0.151364
2.99818  0.938778
6.46289  0.351827
0.964408  0.323802
1.61461  0.309011
3.56541  0.326418
3.55697  0.978396
1.45023  0.450864
2.03901  0.195041
1.11876  0.332852
2.87624  0.498365
1.24319  0.559465
3.50642  0.252626
3.00068  0.533573
1.85899  0.669161
1.58729  0.355326
5.30751  0.927833
1.14066  0.248829
5.71864  0.468467
3.93177  0.337948
4.48077  0.491312
0.940569  0.387176
3.69723 0.0833448
0.964609  0.497819
6.05776  0.393391
0.941195  0.476967
1.75283  0.304612
2.72972 0.0644764
1.91286  0.200551
1.89219  0.807644
5.1754  0.300362
4.05919  0.734155
8.84949 0.0441603
1.94491  0.654932
1.36993  0.363267
1.37444  0.640695
1.20236  0.312325
1.72553  0.531034
1.63528  0.162989
6.713750.00441186
4.54922  0.801003
4.0608   0.24308
8.3166 0.0249101
4.09178  0.589606
4.96718  0.300182
5.30406  0.597816
3.06708  0.948929
6.00719  0.370256
0.995712  0.531649
2.68952  0.452717
3.68281  0.494313
1.15207  0.402803
1.88947  0.184663
6.06504  0.720692
0.927069  0.474679
6.92744 0.0970781
2.99786  0.318416
5.38239  0.731232
2.54609  0.246897
0.768788  0.471393
4.32003  0.302611
3.04753   0.27413
1.96101  0.281108
2.9197  0.601452
2.74918  0.544077
2.03485  0.606768
2.12027  0.803416
1.59595  0.636654
1.48346   0.50651
2.24682  0.396087
5.52243 0.0636307
1.11075  0.569105
1.08784   0.35301
4.06383  0.350394
6.19542  0.531121
3.30646  0.146457
1.64805  0.128786
2.81631  0.715194
3.81355  0.653187
1.66975  0.617664
1.52723  0.423875
3.07972  0.261808
9.28067  0.141097
4.62651  0.183874
6.41701 0.0745931
1.74461  0.858739
1.66367  0.316953
1.62403  0.180094
1.13902  0.344058
3.48434  0.718009
9.01505  0.120062
3.10744 0.0574819
4.66646  0.199654
2.63907  0.147142
4.16641 0.0876646
0.804392   0.55531
1.90728    0.2214
3.1453  0.106023
1.22734  0.606985
5.64741  0.756908
3.62008 0.0985024
1.12995  0.432869
1.98912  0.117959
3.36189  0.319468
3.15474   0.84722
2.91764  0.545265
4.44566  0.144262
1.41629  0.254672
2.22021  0.164085
0.95198  0.539961
1.69547  0.229028
4.71455  0.394551
1.71148   0.31512
6.20219 0.0145392
6.23591 0.0491552
2.36591  0.805945
4.028  0.326453
1.519  0.627684
1.04161  0.637349
5.71091  0.231064
2.14895  0.213603
1.2717  0.362897
1.47341  0.318111
1.37957  0.663343
2.00018   0.61036
0.92622  0.270757
2.60278  0.529393
2.92188  0.248051
2.41601   0.29472
3.51907  0.307972
6.82381  0.173511
1.89819   0.44488
4.03077  0.711234
1.29356  0.203372
2.94741   0.11122
1.44641  0.368954
1.57944  0.638469
1.26964  0.342092
1.47879  0.525805
4.88619  0.144248
3.59234   0.10837
2.16574  0.533472
8.26279  0.602403
2.09197  0.817671
5.81596    0.4591
2.57185  0.461707
5.321  0.264919
3.33642  0.491152
1.46933  0.152384
6.57005  0.248996
4.23746   0.22291
3.34605  0.241583
6.19492  0.400553
1.95088  0.534832
1.29672  0.422042
1.43884   0.11264
4.14481  0.905533
4.16803  0.663281
3.34695 0.0509298
1.98067  0.320729
2.63622  0.446423
2.10565  0.221262
4.41481  0.731163
2.56607  0.106511
4.9592  0.651447
0.935412   0.55331
2.22038  0.461429
4.5831  0.780605
6.62873  0.121219
1.78694  0.458895
2.83946  0.113324
1.90491  0.435016
1.86821   0.28246
3.85018  0.294482
1.83452  0.789437
2.47317  0.155454
3.82791  0.038818
1.43564   0.46131
3.30937  0.959266
1.76595  0.924578
3.8564    0.5445
8.24052  0.132538
5.0718  0.260737
2.95746  0.131941
0.829517  0.499942
1.64827  0.782629
1.82496  0.271734
1.85414  0.403277
1.75968  0.234949
4.07616  0.440464
5.47072   0.10427
7.75713 0.0450544
3.13208 0.0866697
2.33464  0.650612
1.80208  0.283579
0.771708  0.318718
5.16028  0.595253
2.71063  0.701271
1.90361   0.67504
3.34549  0.748406
4.56414 0.0355448
1.35897  0.784863
4.15734  0.869177
2.09658  0.876484
0.915579  0.547514
1.56167  0.289003
2.22281  0.316728
2.02747  0.410396
1.48425  0.433329
5.09164  0.891337
2.16361   0.62701
1.791  0.703086
4.28115  0.435577
1.24541  0.409384
2.12055   0.17339
5.31602  0.308788
0.887542  0.454809
4.89998 0.0891949
1.394  0.440001
2.43927  0.684508
0.610487 0.0456398
2.10421  0.306466
2.58077  0.217179
6.84963  0.252191
7.51743   0.16223
2.20476  0.898438
4.0397 0.0378943
1.63876  0.759176
2.74968  0.246841
4.08  0.252406
1.12946  0.443805
1.58974  0.560451
3.95367  0.163799
1.52154  0.292513
2.46555 0.0763835
4.94066  0.116941
6.82904  0.173926
2.46745  0.125192
1.87351 0.0990447
1.77237  0.807449
2.15475  0.504451
4.68423  0.381501
2.90117  0.369697
5.86519  0.077936
4.19972 0.0258506
2.68044  0.147297
3.77269  0.277893
2.8165   0.01369
0.798372  0.495154
4.83571   0.10164
5.4265 0.0385255
3.32976  0.741147
4.79689  0.319763
6.18763  0.137141
1.13138  0.606581
5.35791  0.129965
8.5098  0.099488
4.37051  0.380808
1.10637  0.501885
1.84955  0.107087
3.27485  0.661774
1.23106  0.548029
1.0155  0.412466
1.97629  0.898718
4.8323  0.478032
1.60579  0.638347
5.96388 0.0342195
4.08256 0.0519684
4.06852  0.220077
4.41781  0.430114
1.67325  0.721705
1.25047  0.533762
5.601  0.457124
1.90687  0.713256
11.9817 0.0651116
3.19322  0.896413
1.71125  0.781891
2.73036  0.818407
3.29787 0.0408888
10.623  0.468594
3.55964  0.174406
0.574345 0.0123069
4.62806  0.287283
1.09233   0.46324
2.04201  0.145545
2.19274  0.771504
1.25504  0.346432
2.47821  0.200948
1.83062  0.359233
1.55479  0.231696
5.92509  0.109916
3.11025  0.183194
3.35557   0.45213
1.91527  0.834139
6.78637  0.368405
2.47285  0.502216
1.22952  0.722289
6.80532 0.0312754
8.96602  0.216746
1.64738  0.613308
6.59978 0.0206764
1.09413  0.371157
2.88258   0.37301
4.58611  0.225357
3.56242  0.711866
5.96773   0.42997
2.53986   1.00145
2.58496   0.65706
3.06373  0.356446
2.13455  0.302538
1.6051  0.663968
1.75957  0.809119
1.74813  0.135696
1.38169  0.334543
1.84831  0.494945
1.76249  0.489688
5.99006  0.660397
1.08694  0.556079
1.77634   0.54183
2.87269  0.856005
3.39334  0.852474
6.61563  0.991231
1.44326  0.199794
5.87374   1.01136
7.15226  0.249176
3.01079  0.182128
2.06158  0.224434
0.904986  0.412437
2.01997  0.215175
1.26304  0.541783
3.45825  0.722598
2.14567  0.715469
1.43089  0.395969
4.71615  0.412272
4.45442  0.743415
5.87921 0.0169964
1.59711  0.706616
5.61406   0.25768
3.38761  0.708166
3.83296 0.0768828
2.03231  0.216674
3.3586   0.60458
6.29972  0.465143
1.86189  0.540433
2.23016  0.200019
1.05305  0.268921
1.66151  0.106589
6.29314  0.120944
1.98884  0.188825
3.18773 0.0281926
3.35807  0.146151
2.97425 0.0944229
1.9703  0.142963
6.14062  0.325516
5.5647  0.103961
1.01174  0.453928
4.33957  0.576163
5.24409  0.202744
4.86099  0.214449
3.5711  0.202189
3.09768  0.432235
8.01599  0.825594
2.1557  0.664234
3.23512 0.0396261
4.63539 0.0278277
1.33712  0.690403
4.76267 0.0654668
1.54194  0.454987
1.83132  0.164515
2.54558  0.177762
3.58305  0.150316
1.56601  0.881565
4.79453  0.194168
1.76446  0.292821
6.18761 0.0464322
5.8562  0.160018
1.91129  0.417214
2.14766  0.575078
4.43089  0.329397
4.21489  0.181348
6.91794 0.0456069
6.01022    0.1798
7.08281  0.565176
8.175960.00368773
2.20342  0.137009
0.966785  0.655962
1.02998  0.351847
0.910744  0.317296
3.75498 0.0438381
0.97682  0.437817
0.883852  0.527161
7.51125   0.22254
5.27101  0.745483
0.818586  0.399211
7.55999  0.169155
6.50572  0.395987
2.28468  0.593908
2.32923  0.674899
1.64421  0.143656
2.05151  0.239968
6.55321  0.386585
1.5519  0.615553
3.05231 0.0876153
5.12749   0.31905
6.34152  0.246627
1.84322  0.320967
2.20547  0.303577
1.42142  0.563164
3.40894  0.565627
4.62261  0.566401
1.50636  0.705042
3.56028  0.383929
4.80358 0.0968537
3.89273  0.358006
10.2785  0.413466
2.54444  0.386318
5.59214  0.501292
6.19809  0.396263
1.52658  0.396496
3.00386 0.0359089
3.16844  0.189162
4.47446  0.763509
4.68754  0.188459
5.22761  0.492764
4.75517 0.0785738
4.96286  0.624422
12.3069  0.709738
3.40629   0.39969
2.24159   0.86943
3.93922 0.0395892
4.41572  0.747291
5.3798  0.233295
0.978359  0.419641
3.53848  0.671681
0.903768  0.588592
3.08107  0.364909
1.41337  0.729773
3.10867  0.300343
0.742179  0.542722
5.59065  0.404189
1.34447  0.256582
1.29266  0.152793
2.74666 0.0893536
9.43949 0.0200448
2.33275  0.836097
2.66932  0.652538
3.88004  0.438556
1.85687  0.333042
4.54135  0.327586
3.50576  0.727669
1.48681  0.377658
1.99141  0.117447
5.97735  0.125609
4.74223   0.21286
0.952456  0.356831
6.86858  0.224606
8.34622  0.100196
1.04905   0.36896
6.02981  0.388282
8.76392  0.989647
1.57114  0.168427
1.26564  0.539959
1.37001  0.378233
2.08399  0.362644
4.36054  0.125444
0.892684  0.546114
1.29966  0.419806
1.1901   0.22842
2.85371  0.482721
1.48837  0.532911
1.12419  0.309236
1.89383  0.267627
2.23747 0.0684985
4.87749   0.12307
3.05905  0.852457
2.27501  0.218049
1.26492  0.648892
8.63776 0.0914445
5.59036  0.295424
1.48151  0.802783
3.08627  0.181895
3.76972 0.0923334
0.966883  0.429699
3.64679  0.331747
1.87532  0.555198
2.12041  0.458951
2.22134  0.902594
6.30065  0.612859
8.61843 0.0714423
2.55534  0.552425
1.42966  0.670091
2.52937  0.716516
4.21018  0.349914
2.408  0.337707
1.38503  0.614015
0.847938  0.436807
7.60347  0.166127
1.03111  0.565679
2.31491  0.231166
9.39817   0.17368
8.24379  0.133092
1.69849  0.254431
2.50992 0.0765339
1.65287  0.415756
7.4894  0.137099
3.71503 0.0237231
2.55926  0.790516
2.86839  0.426603
4.07569  0.761174
5.09341  0.333738
1.28894  0.376449
3.93512   0.72069
2.4942  0.774463
1.02386  0.506075
1.20404  0.396255
2.06289  0.262099
1.34662  0.466607
2.69036 0.0544124
6.67568  0.443829
1.07417  0.702044
2.86016  0.530332
4.85366  0.685535
3.10404  0.210868
2.89364  0.972387
1.28894  0.821293
3.32866  0.302105
1.86112  0.100475
6.84033 0.0546435
2.23249  0.472836
2.52122   0.40375
5.62152  0.494696
2.53325  0.718615
3.14909  0.625265
8.587450.00106889
2.09566  0.809889
5.36918  0.123025
5.61098  0.469489
2.47308   0.13232
1.3222  0.202294
2.70584  0.589807
3.55171  0.370412
5.83031  0.139461
6.45541 0.0951327
3.02852  0.593798
1.35075  0.297964
6.39771  0.426482
1.19918  0.591965
6.77458  0.010584
2.16005  0.724722
1.84493  0.287326
2.45244  0.708106
1.7237  0.113808
5.38168  0.332203
3.49375 0.0762029
2.68285  0.423389
2.16891  0.450499
2.19948   0.91446
6.3749  0.990429
1.60414  0.303687
3.83842  0.587161
1.02274   0.52785
1.85936  0.376276
5.35161  0.193055
8.9438  0.041161
2.93381  0.342652
4.04922  0.561907
3.17602  0.304565
2.51848  0.170945
4.32495  0.990484
4.1447  0.459692
7.86116  0.166383
6.00908  0.102592
1.22607  0.255258
8.40804  0.954698
6.6582  0.305925
2.85524  0.201026
1.39837  0.275263
1.35258  0.128088
2.59343  0.111858
7.02246 0.0568096
3.7393  0.659493
10.684  0.296137
2.88426  0.539217
0.889999  0.477392
9.68977 0.0449876
5.76861  0.181067
1.13631  0.625772
8.06405  0.189105
1.14182  0.356326
3.28339  0.905355
2.53291  0.125886
4.55114  0.821952
2.57548  0.253781
1.38558  0.695027
1.5945  0.601481
3.12228  0.198289
9.32152 0.0235652
1.10976  0.259624
2.66457  0.362931
2.33874  0.185204
6.57916  0.284895
5.00272   0.18702
6.16004 0.0285749
2.51391  0.590815
4.28082   0.73516
2.32491  0.491528
6.63145   0.20778
2.86737  0.344501
4.9881  0.124817
6.07316  0.885596
4.23727  0.368584
3.55094  0.731869
0.951052   0.39146
4.84664  0.318607
1.415  0.475357
0.944919  0.627971
6.25652  0.121464
2.75815  0.154609
4.8164  0.977541
2.91853  0.748223
1.85332  0.569169
4.68931  0.369961
1.08139  0.424039
3.53111 0.0667578
6.74282  0.114844
2.56555  0.158465
3.48652  0.636894
4.76515  0.781283
3.86155  0.751856
9.18765 0.0270269
3.40025  0.765383
0.847151  0.490624
1.75464   0.84423
2.18511  0.779908
6.85088  0.126679
1.26893  0.437876
6.70862  0.364329
3.24407  0.791111
0.9956  0.460592
2.61638  0.135317
2.44709  0.909345
0.861372  0.522041
2.84376  0.115989
6.93673  0.249217
4.19185  0.123227
1.79959 0.0830185
2.09251  0.315774
6.36063  0.455266
2.39382  0.133625
0.847022  0.486466
1.30836  0.533038
3.35983  0.486082
5.07337  0.098242
3.17884   0.49968
1.99004  0.148834
1.38604   0.29698
1.52813   0.51925
1.37531  0.328864
6.25788  0.874053
8.24827  0.067989
1.91769  0.184718
3.55583   0.19971
2.01502  0.176696
6.1757  0.445528
3.79676  0.151347
3.53176  0.769401
1.25872  0.499625
1.54964  0.838609
1.91643  0.321321
2.95149  0.307458
3.68634  0.193724
6.57259  0.494692
1.94685  0.345028
3.76427  0.191458
4.06071   0.38734
2.30434 0.0999941
3.88371  0.499697
2.3725  0.871065
5.19462  0.566238
1.55845  0.618256
8.42358  0.107162
3.06231  0.731115
2.65654  0.805926
4.32483 0.0535064
1.5512  0.708996
2.15341   0.72547
0.960177    0.3342
10.3622  0.179999
6.06569  0.381722
7.40287  0.735675
2.20985  0.881274
0.847151  0.470396
3.20269  0.824811
5.14974  0.841677
1.94001  0.269759
1.09712  0.540749
3.51215 0.0575782
6.29669 0.0453474
5.46332  0.269325
1.86875   0.93434
4.14065  0.762653
4.03393  0.528571
8.67862 0.0581164
0.901801  0.507137
1.46972  0.225655
13.2276 0.0502052
0.763772  0.391434
1.92011   0.10629
0.86638  0.617212
1.30524  0.423996
1.10191  0.404856
5.83387  0.415316
2.58088  0.851327
5.13238   0.44251
3.81803  0.235229
6.44129  0.385114
4.43768 0.0245535
2.47439  0.769908
2.61657  0.328237
3.03277  0.101732
1.58731   0.61353
4.34368 0.0745207
3.24645  0.397519
4.5421  0.485451
3.82327   0.83677
4.93882  0.399298
1.37374  0.151847
2.49496   0.81895
2.59288   0.39478
6.90378 0.0524095
4.13181  0.427731
1.32098  0.465768
2.71638  0.482367
3.07423 0.0472983
1.08195  0.318606
4.84915   0.25064
8.74652  0.678394
4.30464  0.630172
1.42596  0.640711
7.19501 0.0377563
3.67862  0.142658
5.4345  0.405528
1.84632  0.448282
2.70395   0.71445
3.20237  0.103583
4.92569  0.664573
2.54846  0.720308
2.3535  0.116201
1.21245   0.47723
0.921494  0.445097
4.56551  0.678364
5.48052  0.165874
0.889001  0.420605
2.16353  0.226201
1.39732  0.713312
1.21753  0.330134
8.99946  0.953912
4.12549  0.137029
2.33388  0.607538
0.934419  0.487603
4.60233   0.43088
1.05359  0.364859
7.83313  0.120262
1.2338  0.508311
7.5239  0.469141
1.37104  0.524617
1.71719  0.271498
1.09524  0.286986
2.15997 0.0917097
1.42953  0.256352
2.99703  0.953408
4.09261  0.989604
1.56452  0.287422
2.82497  0.934837
3.95732  0.025378
2.94903   0.49427
2.17793  0.910734
1.92515  0.360885
3.9188 0.0876017
6.83434  0.102027
8.37115  0.100739
1.05706  0.752876
6.78661  0.112475
6.52981  0.790044
2.6855  0.299612
4.13748  0.063649
7.25825  0.573147
4.26287  0.273632
2.60182  0.155921
5.17902  0.185969
6.07468  0.405969
8.58676  0.335202
4.3664  0.105498
4.89632   0.36772
5.84223  0.112596
8.26672 0.0741652
3.978 0.0495558
3.91859  0.357628
4.09397  0.399067
4.4456  0.154013
3.72083  0.973185
3.52692 0.0734552
2.91859 0.0491307
6.87108   0.19015
6.59144  0.313133
