21        846.772           9193        846.943       0.925947        1.28011        77.0217      0.0183721      0.0122321      0.0289577
21        1037.84        1111.62        1037.38       0.987811        1.25497        27.4112      0.0659625      0.0471465       0.102851
21        1238.28         3989.4        1237.85        1.12315        1.30522        46.0206      0.0310802      0.0206763      0.0411393
21        1771.35        725.525        1771.55        1.14973        1.40953        19.0837      0.0764799      0.0532232        0.10467
21        2034.76        293.004        2034.35        1.18262        1.57131        11.8838       0.130242      0.0962847       0.193192
21        2598.46        465.121        2599.79        1.22747        1.85276        13.6535       0.101155      0.0682941       0.152731
21        3201.96        72.1411        3203.99        1.31402        1.90117        5.32769       0.282026       0.186845       0.413202
21        3253.42        151.322        3255.52        1.42921        1.83629         7.1571       0.202361       0.122534       0.249404
22        846.772        16081.1        846.838       0.998069         1.3532        96.6006      0.0145375     0.00979825      0.0219977
22        1037.84        2001.78        1037.28         1.0499        1.27444        35.1079      0.0486682      0.0353896      0.0713824
22        1238.28        6565.16        1238.39        1.41958        1.15359        53.4606      0.0274969      0.0178705      0.0263083
22        1771.35        1269.64        1771.46        1.15671        1.64415        24.3578      0.0643414      0.0431666      0.0968358
22        2034.76        501.419         2034.5         1.5641        1.18271        14.6556       0.113643      0.0850715       0.107654
22        2598.46        833.807         2599.5        1.33171        1.82715        17.6024      0.0781286      0.0532268       0.107652
22        3201.96        113.591        3204.01        1.33095        2.42881        6.13481       0.218924       0.154038       0.383007
22        3253.42        267.689        3255.19        1.48365        1.99059        9.34614       0.153723      0.0920426       0.194286
23        846.772        15937.3        846.957       0.972852        1.44327        94.4958      0.0146508     0.00957289      0.0231462
23        1037.84        1979.63         1037.3        1.04031        1.29482        35.1085      0.0478308       0.035729      0.0719447
23        1238.28        7375.81        1239.55        1.09699        1.51641         60.722      0.0232982      0.0158116      0.0344979
23        1771.35        1130.53        1771.64        1.17722        1.89194        22.1662      0.0684695      0.0453386       0.111189
23        2034.76        490.543        2035.58        1.26884          1.794        14.0969       0.103466      0.0736621       0.151833
23        2598.46        759.163        2599.34        1.33738        2.05605        16.6663      0.0784392      0.0537427       0.120422
23        3201.96        99.0613         3204.4        1.24702        3.12441        5.44089       0.243537       0.181166       0.559801
23        3253.42        260.788        3255.36        1.37223        2.53466        8.70301       0.157524       0.091446       0.245646
24        846.772        16785.4        847.169       0.883406        1.45736        101.797      0.0144118     0.00907092      0.0250585
24        1037.84        2005.86         1037.5       0.982107        1.30636        36.8279      0.0464548      0.0348621      0.0754503
24        1238.28         7264.9        1239.57          1.041        1.62371        61.4448      0.0227967      0.0156376      0.0376691
24        1771.35        1088.58        1772.23        1.01731        2.28466        23.0069      0.0736956      0.0475992       0.159453
24        2034.76        463.193        2035.36        1.22488        1.87835        13.5833       0.120389      0.0829078       0.186103
24        2598.46        726.181        2599.67        1.19473        2.47012        16.7578      0.0809996       0.056072       0.160696
24        3201.96        109.996        3204.84        1.13504        2.93946        6.75055       0.227926       0.146988         0.5472
24        3253.42        253.419        3255.93        1.22408        2.93979        8.75274       0.151113      0.0926977       0.305174
25        846.772        13448.2        847.063        1.02464          1.343        86.2786      0.0166958      0.0107946      0.0239649
25        1037.84        1631.47        1037.63        1.12851        1.20194        29.6852      0.0558888      0.0409684      0.0743896
25        1238.28        6249.67        1239.29        1.14738        1.46329        55.4905      0.0259027      0.0171459      0.0359876
25        1771.35        1005.07        1772.01        1.16001        1.85313        21.7456      0.0709521      0.0491172       0.119583
25        2034.76         433.51        2034.99        1.48983        1.26006         13.676       0.116521      0.0895108       0.121539
25        2598.46        713.638         2599.5        1.27548        2.05608        16.6787      0.0871663      0.0620085       0.142385
25        3201.96        90.5075        3204.63        1.19352       -3.18213        5.37413       0.237464       0.140722       0.524446
25        3253.42        233.296        3255.32        1.47224        2.09738        8.59765       0.166576       0.105087       0.223889
26        846.772        11009.8        846.851        1.32512        1.08573        72.2255      0.0200737      0.0136485      0.0198578
